id_pagamento,id_fatura,id_cliente,dt_pagamento,valor_pagamento
2678,5366,346,2023-02-09,2969.5
2679,5367,346,2023-03-19,1618.49
2680,5369,346,2023-05-05,869.96
2681,5372,346,2023-08-16,3229.06
2682,5374,346,2023-10-20,743.6
2683,5375,346,2023-11-04,3979.2
2684,5376,346,2023-12-14,1053.59
2685,5377,346,2024-01-11,3771.54
2686,5382,347,2023-01-06,4531.29
2687,5383,347,2023-02-02,223.35
2688,5384,347,2023-03-05,589.89
2689,5386,347,2023-05-02,2741.57
2690,5388,347,2023-07-06,4075.79
2691,5390,347,2023-09-21,779.04
2692,5394,347,2024-04-04,3682.58
2693,5395,347,2024-06-16,511.06
2694,5396,347,2024-07-15,1897.32
2695,5399,348,2023-01-16,2518.59
2696,5401,348,2023-03-17,999.94
2697,5402,348,2023-04-07,1726.9
2698,5404,348,2023-06-20,2919.13
2699,5407,348,2023-09-21,4893.46
2700,5408,348,2023-10-12,4305.44
2701,5409,348,2024-01-06,2893.92
2702,5410,348,2024-03-21,882.63
2703,5411,348,2024-04-11,997.42
2704,5412,348,2024-08-12,372.62
2705,5418,349,2023-05-04,221.76
2706,5420,349,2023-07-12,525.11
2707,5423,349,2023-10-10,1651.2
2708,5425,349,2024-01-04,1004.13
2709,5428,349,2024-07-18,4663.1
2710,5431,350,2023-02-19,883.36
2711,5432,350,2023-03-20,413.8
2712,5433,350,2023-04-16,1333.89
2713,5435,350,2023-06-12,1689.86
2714,5436,350,2023-07-21,1983.79
2715,5437,350,2023-08-17,4500.7
2716,5442,350,2024-04-13,361.0
2717,5446,351,2023-02-13,3280.59
2718,5448,351,2023-04-03,3914.8
2719,5449,351,2023-05-15,847.2
2720,5450,351,2023-06-14,4217.63
2721,5451,351,2023-07-10,812.04
2722,5452,351,2023-08-14,4549.36
2723,5453,351,2023-09-16,4324.43
2724,5455,351,2023-12-05,2037.3
2725,5457,351,2024-02-21,2133.53
2726,5458,351,2024-05-13,543.65
2727,5459,351,2024-06-02,1877.06
2728,5466,352,2023-06-13,3110.92
2729,5467,352,2023-07-17,2264.8
2730,5468,352,2023-08-17,1854.03
2731,5469,352,2023-09-11,3988.74
2732,5470,352,2023-10-10,430.36
2733,5471,352,2023-11-13,1955.94
2734,5472,352,2023-12-06,4074.26
2735,5475,352,2024-06-03,4215.41
2736,5477,353,2023-01-04,2562.48
2737,5478,353,2023-02-05,992.07
2738,5480,353,2023-04-10,831.8
2739,5481,353,2023-05-07,556.17
2740,5482,353,2023-06-12,3878.07
2741,5483,353,2023-07-11,2773.32
2742,5484,353,2023-08-11,826.59
2743,5492,354,2023-02-16,2007.37
2744,5493,354,2023-03-10,1686.72
2745,5494,354,2023-04-15,1171.29
2746,5496,354,2023-06-03,3519.14
2747,5497,354,2023-07-19,3560.29
2748,5498,354,2023-08-15,4324.14
2749,5499,354,2023-09-20,3102.8
2750,5500,354,2023-10-12,616.16
2751,5501,354,2023-11-10,1901.65
2752,5502,354,2023-12-11,3478.47
2753,5504,355,2023-01-06,173.87
2754,5505,355,2023-02-04,1639.19
2755,5508,355,2023-05-19,3750.45
2756,5509,355,2023-06-05,1564.93
2757,5510,355,2023-07-07,2592.91
2758,5513,355,2023-10-07,2152.12
2759,5514,355,2023-11-11,1422.13
2760,5517,355,2024-08-19,1816.28
2761,5519,356,2023-01-03,4730.87
2762,5523,356,2023-05-07,3973.68
2763,5524,356,2023-06-12,3742.78
2764,5526,356,2023-08-06,1483.74
2765,5527,356,2023-09-16,4782.92
2766,5528,356,2023-10-21,2968.12
2767,5529,356,2024-04-14,2966.41
2768,5530,356,2024-07-09,3142.0
2769,5535,357,2023-04-15,4576.43
2770,5536,357,2023-05-02,993.47
2771,5537,357,2023-06-13,785.99
2772,5538,357,2023-07-04,2953.98
2773,5539,357,2023-08-21,4403.45
2774,5544,357,2024-07-21,4878.22
2775,5545,357,2024-09-08,4178.29
2776,5547,358,2023-02-02,438.62
2777,5550,358,2023-05-03,678.22
2778,5551,358,2023-06-04,1702.74
2779,5552,358,2023-07-21,1243.4
2780,5553,358,2023-08-19,458.94
2781,5555,358,2023-10-11,1378.1
2782,5560,358,2024-06-04,2957.81
2783,5563,359,2023-01-17,451.49
2784,5565,359,2023-03-09,3241.6
2785,5568,359,2023-06-17,3391.51
2786,5572,359,2023-10-07,852.3
2787,5575,359,2024-03-06,1854.31
2788,5577,359,2024-05-21,4296.23
2789,5579,359,2024-07-12,4954.94
2790,5582,360,2023-02-15,1484.04
2791,5584,360,2023-04-12,4404.27
2792,5586,360,2023-06-12,2230.26
2793,5589,360,2023-09-17,4703.58
2794,5590,360,2023-10-12,226.1
2795,5591,360,2023-11-15,339.67
2796,5593,360,2024-06-19,1576.02
2797,5597,361,2023-03-13,1031.56
2798,5599,361,2023-05-04,373.53
2799,5600,361,2023-06-15,3837.42
2800,5601,361,2023-07-07,4736.9
2801,5602,361,2023-08-17,4696.33
2802,5608,361,2024-09-11,1741.27
2803,5609,362,2023-01-06,2921.67
2804,5610,362,2023-02-04,3910.15
2805,5613,362,2023-05-05,4874.89
2806,5616,362,2023-08-06,4201.09
2807,5617,362,2023-09-13,2955.66
2808,5620,362,2024-02-07,4143.3
2809,5622,362,2024-07-16,2699.25
2810,5624,363,2023-02-06,3757.27
2811,5625,363,2023-03-09,3343.93
2812,5626,363,2023-04-04,4258.31
2813,5627,363,2023-05-18,805.21
2814,5628,363,2023-06-18,2152.73
2815,5629,363,2023-07-04,4756.41
2816,5630,363,2023-08-21,979.63
2817,5631,363,2023-09-11,2598.55
2818,5632,363,2023-10-19,1643.55
2819,5637,363,2024-05-02,4905.45
2820,5644,364,2023-05-11,4858.8
2821,5646,364,2023-07-04,1211.16
2822,5647,364,2023-08-03,1750.12
2823,5648,364,2023-09-06,1223.65
2824,5649,364,2023-10-08,3610.87
2825,5652,364,2024-01-19,4391.75
2826,5653,364,2024-04-05,1827.15
2827,5655,364,2024-09-02,1219.74
2828,5656,365,2023-01-21,239.45
2829,5658,365,2023-03-03,2627.83
2830,5660,365,2023-05-20,2773.11
2831,5662,365,2023-07-12,2946.77
2832,5663,365,2023-08-13,4024.72
2833,5665,365,2023-10-09,652.48
2834,5668,365,2024-03-21,2332.41
2835,5669,365,2024-07-08,3140.54
2836,5670,365,2024-08-19,1095.7
2837,5671,365,2024-09-17,3624.73
2838,5672,366,2023-01-16,3780.42
2839,5677,366,2023-06-21,2475.43
2840,5679,366,2023-08-13,4088.14
2841,5683,366,2023-12-13,2813.86
2842,5684,366,2024-02-03,1570.02
2843,5686,366,2024-05-10,4410.12
2844,5688,366,2024-08-11,1353.31
2845,5690,367,2023-01-15,776.06
2846,5691,367,2023-02-16,1567.67
2847,5692,367,2023-03-18,1137.98
2848,5694,367,2023-05-17,2273.49
2849,5695,367,2023-06-10,1411.66
2850,5696,367,2023-07-18,363.23
2851,5697,367,2023-08-13,2713.32
2852,5698,367,2023-09-20,303.93
2853,5699,367,2023-10-14,2278.84
2854,5701,367,2024-01-15,3715.11
2855,5703,367,2024-05-09,3383.51
2856,5704,367,2024-06-18,3876.96
2857,5705,367,2024-08-17,2214.06
2858,5707,368,2023-02-12,1192.38
2859,5711,368,2023-06-08,4912.73
2860,5712,368,2023-07-20,1265.95
2861,5714,368,2023-09-11,4048.09
2862,5716,368,2023-12-14,598.26
2863,5720,369,2023-01-06,704.25
2864,5721,369,2023-02-05,878.08
2865,5722,369,2023-03-10,3526.15
2866,5724,369,2023-05-03,2038.96
2867,5725,369,2023-06-09,1512.43
2868,5727,369,2023-08-03,1605.5
2869,5730,369,2023-11-13,3740.66
2870,5731,369,2023-12-16,1794.96
2871,5732,369,2024-02-12,2782.98
2872,5738,370,2023-03-06,4816.68
2873,5741,370,2023-06-13,942.08
2874,5742,370,2023-07-15,4832.53
2875,5745,370,2023-10-16,2577.04
2876,5746,370,2023-12-20,4156.43
2877,5747,370,2024-01-16,4902.67
2878,5748,370,2024-02-02,3422.86
2879,5750,370,2024-05-17,3740.19
2880,5752,370,2024-08-03,3987.41
2881,5755,371,2023-03-17,1543.97
2882,5758,371,2023-06-11,4133.51
2883,5759,371,2023-07-18,1372.8
2884,5761,371,2023-09-06,3328.93
2885,5764,371,2024-01-05,897.06
2886,5765,371,2024-04-14,2791.37
2887,5766,371,2024-05-07,932.87
2888,5770,372,2023-01-10,1645.94
2889,5775,372,2023-06-14,4120.2
2890,5777,372,2023-08-20,4567.79
2891,5781,373,2023-01-04,1273.15
2892,5783,373,2023-03-18,4244.27
2893,5786,373,2023-06-04,1419.44
2894,5787,373,2023-07-21,2901.45
2895,5788,373,2023-08-02,3862.84
2896,5794,373,2024-03-10,2746.02
2897,5799,374,2023-02-02,4650.09
2898,5805,374,2023-08-13,2263.55
2899,5807,374,2023-10-15,2903.25
2900,5811,374,2024-06-15,909.88
2901,5812,374,2024-08-12,3262.91
2902,5815,375,2023-02-10,3110.96
2903,5817,375,2023-04-10,2052.04
2904,5820,375,2023-07-19,4793.53
2905,5821,375,2023-08-05,180.57
2906,5822,375,2023-09-18,1983.38
2907,5823,375,2023-10-06,4151.42
2908,5825,375,2024-02-06,257.59
2909,5835,376,2023-07-05,4179.25
2910,5836,376,2023-08-19,891.51
2911,5838,376,2023-10-14,2007.71
2912,5839,376,2023-11-04,768.21
2913,5840,376,2024-03-21,472.78
2914,5842,376,2024-06-19,1044.29
2915,5845,377,2023-03-03,311.31
2916,5847,377,2023-05-21,2950.58
2917,5848,377,2023-06-08,4072.03
2918,5849,377,2023-07-05,2013.8
2919,5851,377,2023-09-06,4815.44
2920,5853,377,2023-12-13,1081.67
2921,5856,377,2024-04-02,3798.44
2922,5857,377,2024-05-09,4885.9
2923,5859,377,2024-08-21,4852.84
2924,5860,378,2023-01-13,404.91
2925,5864,378,2023-05-03,3276.75
2926,5865,378,2023-06-21,1833.32
2927,5867,378,2023-08-08,2141.94
2928,5870,378,2023-11-02,3562.45
2929,5871,378,2023-12-19,313.79
2930,5873,378,2024-04-21,4520.16
2931,5877,379,2023-02-13,863.83
2932,5878,379,2023-03-04,268.04
2933,5881,379,2023-06-10,4951.04
2934,5883,379,2023-08-18,3722.55
2935,5884,379,2023-09-07,3739.28
2936,5886,379,2024-02-03,1286.78
2937,5890,379,2024-07-07,4419.06
2938,5894,380,2023-03-08,2434.67
2939,5895,380,2023-04-15,4207.74
2940,5900,380,2023-09-09,2002.08
2941,5903,380,2024-03-05,175.41
2942,5910,381,2023-05-03,700.99
2943,5912,381,2023-07-09,1138.46
2944,5913,381,2023-08-19,1748.62
2945,5915,381,2023-10-04,3255.9
2946,5918,381,2024-03-21,4103.81
2947,5920,381,2024-05-12,558.56
2948,5921,381,2024-08-21,2161.35
2949,5926,382,2023-05-07,4434.18
2950,5929,382,2023-08-17,762.37
2951,5931,382,2023-10-15,2870.76
2952,5934,382,2024-01-12,4142.16
2953,5937,382,2024-07-13,579.27
2954,5941,383,2023-03-19,3792.05
2955,5943,383,2023-05-19,3758.03
2956,5947,383,2023-09-15,3694.29
2957,5950,383,2023-12-02,3141.95
2958,5951,383,2024-01-08,748.93
2959,5952,383,2024-02-09,269.96
2960,5953,383,2024-04-10,2013.49
2961,5955,383,2024-06-11,631.12
2962,5957,383,2024-09-14,1003.0
2963,5958,384,2023-01-04,3685.25
2964,5959,384,2023-02-08,4938.17
2965,5962,384,2023-05-02,127.57
2966,5963,384,2023-06-02,2789.17
2967,5965,384,2023-08-10,3639.82
2968,5969,384,2024-05-19,331.33
2969,5970,384,2024-06-05,1966.8
2970,5971,384,2024-08-20,3072.68
2971,5972,385,2023-01-17,938.69
2972,5976,385,2023-05-13,441.55
2973,5977,385,2023-06-11,3727.15
2974,5978,385,2023-07-03,3909.27
2975,5980,385,2023-09-14,2685.54
2976,5986,385,2024-07-02,2488.9
2977,5987,386,2023-01-16,2999.57
2978,5988,386,2023-02-13,1756.12
2979,5989,386,2023-03-08,1884.97
2980,5991,386,2023-05-07,4094.15
2981,5992,386,2023-06-12,4687.65
2982,5995,386,2023-09-06,4883.19
2983,5996,386,2023-10-11,1767.64
2984,5997,386,2023-11-21,2185.36
2985,5998,386,2024-01-06,3366.53
2986,5999,386,2024-03-08,1004.5
2987,6001,386,2024-08-13,4435.94
2988,6002,387,2023-01-20,4023.51
2989,6003,387,2023-02-03,1901.26
2990,6004,387,2023-03-17,2810.07
2991,6006,387,2023-05-13,1737.5
2992,6009,387,2023-08-08,3888.05
2993,6010,387,2023-09-21,1794.46
2994,6011,387,2023-10-14,1017.24
2995,6012,387,2023-11-08,1123.59
2996,6013,387,2024-07-09,1647.02
2997,6014,388,2023-01-09,1051.79
2998,6015,388,2023-02-06,4862.0
2999,6018,388,2023-05-16,4159.52
3000,6019,388,2023-06-15,970.34
3001,6020,388,2023-07-10,4267.23
3002,6021,388,2023-08-16,3764.23
3003,6022,388,2023-09-19,505.21
3004,6024,388,2023-11-02,4452.26
3005,6025,388,2023-12-06,3944.14
3006,6034,389,2023-02-12,1064.85
3007,6040,389,2023-08-17,76.03
3008,6042,389,2023-10-03,1328.58
3009,6046,389,2024-04-13,3308.65
3010,6047,389,2024-05-13,1897.15
3011,6048,389,2024-06-21,3203.69
3012,6049,389,2024-07-04,2429.81
3013,6050,389,2024-08-04,974.82
3014,6052,390,2023-01-03,157.13
3015,6053,390,2023-02-06,229.3
3016,6059,390,2023-08-20,3804.23
3017,6060,390,2023-09-19,3408.82
3018,6061,390,2023-10-05,626.44
3019,6062,390,2023-11-16,4727.97
3020,6063,390,2024-05-09,4646.37
3021,6064,390,2024-06-10,1672.6
3022,6065,390,2024-08-20,1718.81
3023,6066,390,2024-09-07,3263.58
3024,6067,391,2023-01-02,1738.61
3025,6071,391,2023-05-19,1328.12
3026,6074,391,2023-08-06,1388.22
3027,6076,391,2023-10-10,1645.22
3028,6077,391,2023-12-13,3926.26
3029,6080,391,2024-04-14,4649.76
3030,6082,391,2024-06-10,1143.63
3031,6086,392,2023-03-05,4343.63
3032,6088,392,2023-05-06,4089.45
3033,6097,392,2024-05-10,3150.39
3034,6100,393,2023-03-20,2837.91
3035,6101,393,2023-04-06,3874.41
3036,6103,393,2023-06-07,2262.95
3037,6105,393,2023-08-04,3836.76
3038,6106,393,2023-09-21,4493.22
3039,6112,393,2024-07-06,52.51
3040,6118,394,2023-06-18,875.01
3041,6120,394,2023-08-12,537.3
3042,6125,394,2024-04-07,1897.9
3043,6126,394,2024-05-17,4613.2
3044,6128,394,2024-07-09,3492.16
3045,6133,395,2023-04-19,3403.57
3046,6134,395,2023-05-08,309.26
3047,6135,395,2023-06-19,2989.33
3048,6139,395,2023-10-14,3476.96
3049,6143,395,2024-08-19,3395.97
3050,6144,395,2024-09-12,654.58
3051,6148,396,2023-04-15,2851.99
3052,6150,396,2023-06-20,3609.86
3053,6151,396,2023-07-17,862.21
3054,6153,396,2023-09-10,2160.22
3055,6155,396,2023-11-05,739.23
3056,6160,396,2024-09-20,469.26
3057,6163,397,2023-03-07,2491.6
3058,6164,397,2023-04-06,2534.61
3059,6165,397,2023-05-14,4113.18
3060,6166,397,2023-06-16,2251.1
3061,6168,397,2023-08-03,2781.82
3062,6169,397,2023-09-21,3504.52
3063,6173,397,2024-04-14,4358.54
3064,6177,398,2023-03-02,861.67
3065,6180,398,2023-06-02,4893.3
3066,6183,398,2023-09-16,4965.53
3067,6188,398,2024-08-14,4756.77
3068,6190,399,2023-01-09,2419.76
3069,6191,399,2023-02-07,50.23
3070,6198,399,2023-09-18,3177.4
3071,6199,399,2023-10-17,3530.28
3072,6200,399,2023-12-19,2284.57
3073,6202,399,2024-03-07,4228.29
3074,6204,399,2024-08-13,82.27
3075,6205,399,2024-09-10,3153.44
3076,6206,400,2023-01-10,421.68
3077,6207,400,2023-02-06,1168.96
3078,6208,400,2023-03-08,4158.52
3079,6210,400,2023-05-16,263.57
3080,6211,400,2023-06-18,3740.99
3081,6213,400,2023-08-11,4875.23
3082,6214,400,2023-09-08,3747.91
3083,6215,400,2023-10-11,3381.06
3084,6216,400,2024-01-21,3306.35
3085,6217,400,2024-02-07,1923.37
3086,6221,400,2024-09-18,1064.19
3087,6222,401,2023-01-08,1379.5
3088,6225,401,2023-04-17,4090.15
3089,6227,401,2023-06-11,585.71
3090,6228,401,2023-07-21,3030.02
3091,6229,401,2023-08-13,4239.2
3092,6231,401,2023-10-19,2078.47
3093,6232,401,2024-02-20,4044.03
3094,6233,401,2024-03-13,600.79
3095,6235,401,2024-06-14,336.57
3096,6237,401,2024-09-18,4968.99
3097,6241,402,2023-04-05,2261.92
3098,6242,402,2023-05-08,4784.0
3099,6244,402,2023-07-06,4621.65
3100,6245,402,2023-08-06,4307.34
3101,6248,402,2023-12-16,2618.47
3102,6249,402,2024-02-02,4966.88
3103,6250,402,2024-03-18,4335.76
3104,6251,402,2024-04-07,465.37
3105,6252,402,2024-05-18,2918.24
3106,6254,403,2023-02-14,123.67
3107,6258,403,2023-06-21,4979.18
3108,6259,403,2023-07-12,2072.76
3109,6261,403,2023-09-03,3788.64
3110,6266,403,2024-03-11,792.0
3111,6267,403,2024-05-03,755.04
3112,6271,404,2023-01-16,3421.46
3113,6274,404,2023-04-13,2746.05
3114,6275,404,2023-05-05,1678.83
3115,6279,404,2023-09-20,105.02
3116,6282,404,2023-12-11,1721.14
3117,6284,404,2024-03-16,3997.2
3118,6287,404,2024-09-05,3517.17
3119,6289,405,2023-02-05,3567.69
3120,6291,405,2023-04-19,3772.17
3121,6296,405,2023-09-18,3044.24
3122,6297,405,2023-10-18,4582.58
3123,6300,405,2024-01-10,4754.69
3124,6302,405,2024-05-10,2514.82
3125,6303,405,2024-06-02,1187.34
3126,6305,406,2023-01-20,45.31
3127,6306,406,2023-02-09,3040.4
3128,6307,406,2023-03-04,662.83
3129,6312,406,2023-08-16,2025.99
3130,6313,406,2023-09-16,1659.95
3131,6314,406,2023-10-15,3396.24
3132,6315,406,2024-02-07,2687.43
3133,6317,406,2024-06-06,2477.54
3134,6318,406,2024-07-16,1261.12
3135,6319,406,2024-09-07,2529.93
3136,6320,407,2023-01-04,1676.96
3137,6324,407,2023-05-11,3335.64
3138,6325,407,2023-06-09,3817.57
3139,6326,407,2023-07-13,4955.36
3140,6327,407,2023-08-19,2520.54
3141,6328,407,2023-09-20,1184.98
3142,6329,407,2023-10-19,4590.55
3143,6330,407,2023-11-20,2717.15
3144,6333,407,2024-03-06,2539.76
3145,6334,407,2024-04-08,4867.88
3146,6337,408,2023-03-04,1949.69
3147,6338,408,2023-04-20,4683.1
3148,6340,408,2023-06-07,4483.41
3149,6341,408,2023-07-11,3088.13
3150,6343,408,2023-09-03,1171.34
3151,6344,408,2023-10-07,1779.02
3152,6346,408,2024-02-15,4210.55
3153,6348,409,2023-01-14,1534.69
3154,6350,409,2023-03-05,2837.32
3155,6352,409,2023-05-13,199.54
3156,6354,409,2023-07-12,1604.57
3157,6355,409,2023-08-06,4063.29
3158,6356,409,2023-09-19,1125.71
3159,6361,409,2024-09-17,621.88
3160,6365,410,2023-04-02,773.73
3161,6366,410,2023-05-09,4262.01
3162,6373,410,2023-12-09,1786.34
3163,6374,410,2024-02-06,2661.52
3164,6379,411,2023-01-14,3904.78
3165,6381,411,2023-03-13,4237.49
3166,6383,411,2023-05-10,2152.97
3167,6386,411,2023-08-14,2708.73
3168,6387,411,2023-09-21,2359.97
3169,6389,411,2023-11-14,1049.24
3170,6391,411,2024-03-04,1802.86
3171,6392,411,2024-05-14,3106.66
3172,6394,412,2023-01-06,4261.27
3173,6395,412,2023-02-17,1415.42
3174,6396,412,2023-03-10,465.23
3175,6399,412,2023-06-21,3840.69
3176,6400,412,2023-07-02,619.2
3177,6402,412,2023-09-16,3768.57
3178,6403,412,2023-10-06,2787.94
3179,6404,412,2023-11-10,2468.85
3180,6409,412,2024-09-09,2568.0
3181,6410,413,2023-01-08,2264.43
3182,6412,413,2023-03-19,3105.59
3183,6414,413,2023-05-06,4380.87
3184,6416,413,2023-07-17,1160.55
3185,6417,413,2023-08-09,466.5
3186,6418,413,2023-09-02,1271.67
3187,6419,413,2023-10-21,1196.28
3188,6421,413,2024-03-16,1124.12
3189,6422,413,2024-06-19,1218.41
3190,6425,414,2023-01-05,1789.01
3191,6427,414,2023-03-20,1700.28
3192,6429,414,2023-05-08,1723.61
3193,6433,414,2023-09-15,1165.89
3194,6434,414,2023-10-07,2685.58
3195,6436,414,2024-02-08,809.05
3196,6437,414,2024-04-21,1310.5
3197,6441,415,2023-01-07,4885.26
3198,6442,415,2023-02-17,2055.32
3199,6443,415,2023-03-16,3635.72
3200,6444,415,2023-04-05,3640.24
3201,6446,415,2023-06-08,82.93
3202,6452,415,2024-01-15,4377.44
3203,6453,415,2024-04-05,1349.91
3204,6454,415,2024-06-07,3235.88
3205,6456,415,2024-08-12,1217.97
3206,6457,416,2023-01-11,4964.95
3207,6458,416,2023-02-17,742.84
3208,6459,416,2023-03-03,1526.42
3209,6462,416,2023-06-03,1783.43
3210,6463,416,2023-07-16,4623.74
3211,6465,416,2023-09-09,2914.75
3212,6468,416,2023-12-12,4005.12
3213,6469,416,2024-02-05,1013.33
3214,6473,417,2023-01-09,3225.14
3215,6474,417,2023-02-12,3330.18
3216,6477,417,2023-05-21,3389.82
3217,6478,417,2023-06-12,736.48
3218,6479,417,2023-07-21,3368.06
3219,6482,417,2023-10-08,3896.88
3220,6487,417,2024-04-14,2174.45
3221,6488,417,2024-05-08,412.68
3222,6489,417,2024-07-06,909.45
3223,6491,418,2023-02-08,2213.65
3224,6492,418,2023-03-11,3776.92
3225,6494,418,2023-05-15,98.65
3226,6495,418,2023-06-11,2679.23
3227,6496,418,2023-07-04,3959.18
3228,6497,418,2023-08-09,360.94
3229,6498,418,2023-09-13,2921.2
3230,6501,418,2024-08-19,2079.49
3231,6503,419,2023-02-09,4498.1
3232,6505,419,2023-04-10,1691.84
3233,6507,419,2023-06-03,691.03
3234,6509,419,2023-08-20,3282.07
3235,6511,419,2023-10-10,421.76
3236,6512,419,2023-11-03,3989.61
3237,6514,419,2024-04-13,4689.52
3238,6515,419,2024-06-02,4256.75
3239,6516,419,2024-08-05,3350.19
3240,6517,419,2024-09-18,3082.78
3241,6518,420,2023-01-02,4930.17
3242,6520,420,2023-03-05,1508.26
3243,6523,420,2023-06-15,3012.1
3244,6525,420,2023-08-07,3336.57
3245,6529,420,2024-06-16,304.32
3246,6531,420,2024-09-10,82.98
3247,6533,421,2023-02-09,947.57
3248,6534,421,2023-03-16,1560.53
3249,6537,421,2023-06-18,4229.5
3250,6540,421,2023-09-08,3134.99
3251,6541,421,2023-10-05,1611.13
3252,6542,421,2023-11-14,3297.89
3253,6544,421,2024-02-09,449.27
3254,6551,422,2023-06-04,1208.99
3255,6555,422,2023-10-18,1458.78
3256,6559,422,2024-03-21,4449.37
3257,6560,422,2024-04-14,1706.3
3258,6561,422,2024-05-11,322.67
3259,6562,422,2024-07-09,3797.19
3260,6564,423,2023-01-19,138.61
3261,6565,423,2023-02-04,2567.79
3262,6566,423,2023-03-19,2853.14
3263,6567,423,2023-04-19,309.75
3264,6568,423,2023-05-10,4410.55
3265,6569,423,2023-06-09,3001.82
3266,6570,423,2023-07-05,367.59
3267,6571,423,2023-08-09,3413.01
3268,6576,423,2024-01-05,1805.28
3269,6579,423,2024-06-13,499.77
3270,6580,423,2024-07-18,4477.48
3271,6583,424,2023-01-18,3065.07
3272,6585,424,2023-03-13,3747.37
3273,6587,424,2023-05-14,4386.51
3274,6588,424,2023-06-08,2049.15
3275,6589,424,2023-07-07,2854.76
3276,6592,424,2023-10-10,1592.68
3277,6594,424,2023-12-07,1538.0
3278,6595,424,2024-03-18,4935.43
3279,6597,424,2024-07-08,2158.68
3280,6598,424,2024-09-15,2884.16
3281,6599,425,2023-01-05,210.34
3282,6600,425,2023-02-15,3752.63
3283,6601,425,2023-03-09,2681.77
3284,6603,425,2023-05-18,4617.18
3285,6605,425,2023-07-21,2949.06
3286,6606,425,2023-08-10,4746.2
3287,6607,425,2023-09-08,1848.41
3288,6609,425,2023-11-06,640.04
3289,6610,425,2023-12-12,1708.11
3290,6611,425,2024-01-18,2076.97
3291,6612,425,2024-02-15,4720.33
3292,6613,425,2024-06-13,4966.36
3293,6614,425,2024-09-04,3387.21
3294,6617,426,2023-03-08,287.07
3295,6620,426,2023-06-07,2349.54
3296,6621,426,2023-07-13,227.77
3297,6622,426,2023-08-21,1457.51
3298,6623,426,2023-09-18,2458.25
3299,6624,426,2023-10-14,2905.49
3300,6625,426,2023-11-09,4494.62
3301,6626,426,2023-12-03,1271.36
3302,6627,426,2024-03-20,4894.06
3303,6630,426,2024-07-11,4204.95
3304,6631,426,2024-08-07,2953.34
3305,6634,427,2023-03-20,3129.42
3306,6638,427,2023-07-08,1086.28
3307,6639,427,2023-08-04,816.87
3308,6641,427,2023-10-20,4335.28
3309,6642,427,2023-12-10,1265.48
3310,6643,427,2024-03-15,1622.85
3311,6644,427,2024-04-05,549.1
3312,6645,427,2024-05-09,550.95
3313,6646,427,2024-07-04,4245.7
3314,6647,428,2023-01-16,2552.97
3315,6653,428,2023-07-14,4817.49
3316,6654,428,2023-08-11,403.22
3317,6657,428,2023-11-12,2289.97
3318,6659,428,2024-03-07,31.32
3319,6661,428,2024-09-08,43.01
3320,6662,429,2023-01-08,4828.17
3321,6663,429,2023-02-15,4376.78
3322,6667,429,2023-06-20,3789.97
3323,6668,429,2023-07-03,4181.84
3324,6670,429,2023-09-11,3155.77
3325,6671,429,2023-10-12,3740.65
3326,6673,429,2024-06-03,151.46
3327,6676,430,2023-02-06,3846.24
3328,6678,430,2023-04-09,4081.99
3329,6680,430,2023-06-05,4184.16
3330,6682,430,2023-08-03,752.46
3331,6683,430,2023-09-04,700.09
3332,6686,430,2024-02-18,383.86
3333,6691,431,2023-02-05,2160.65
3334,6692,431,2023-03-21,4855.22
3335,6694,431,2023-05-13,3093.16
3336,6695,431,2023-06-12,2453.25
3337,6697,431,2023-08-04,3798.75
3338,6698,431,2023-09-16,4434.04
3339,6699,431,2023-10-13,2591.84
3340,6700,431,2023-12-21,4806.46
3341,6701,431,2024-01-21,955.29
3342,6702,431,2024-03-17,2678.63
3343,6707,432,2023-04-21,2541.61
3344,6708,432,2023-05-05,3155.92
3345,6709,432,2023-06-03,3791.74
3346,6714,432,2024-01-19,229.81
3347,6716,432,2024-04-11,322.17
3348,6720,433,2023-03-20,3924.53
3349,6721,433,2023-04-14,259.69
